timestamp,temperature_celsius,vibration_rms_mm_s,motor_current_amp,ground_truth_label,asset_name
2026-07-15 06:37:00,63.57,3.39,13.19,normal,Motor_12
2026-07-15 06:38:00,64.48,3.178,12.56,normal,Motor_12
2026-07-15 06:39:00,63.37,3.513,13.28,normal,Motor_12
2026-07-15 06:40:00,64.68,2.813,12.95,normal,Motor_12
2026-07-15 06:41:00,62.78,3.235,12.47,normal,Motor_12
2026-07-15 06:42:00,63.11,3.173,12.46,normal,Motor_12
2026-07-15 06:43:00,63.49,3.281,13.49,normal,Motor_12
2026-07-15 06:44:00,61.36,3.261,13.04,normal,Motor_12
2026-07-15 06:45:00,62.68,3.185,12.99,normal,Motor_12
2026-07-15 06:46:00,62.88,3.274,12.7,normal,Motor_12
2026-07-15 06:47:00,60.65,3.334,12.82,normal,Motor_12
2026-07-15 06:48:00,62.02,3.298,12.96,normal,Motor_12
2026-07-15 06:49:00,63.41,3.316,12.88,normal,Motor_12
2026-07-15 06:50:00,63.11,3.334,13.3,normal,Motor_12
2026-07-15 06:51:00,63.8,3.428,13.03,normal,Motor_12
2026-07-15 06:52:00,63.94,3.338,13.53,normal,Motor_12
2026-07-15 06:53:00,63.01,3.161,12.99,normal,Motor_12
2026-07-15 06:54:00,63.28,3.224,13.08,normal,Motor_12
2026-07-15 06:55:00,62.24,3.454,12.88,normal,Motor_12
2026-07-15 06:56:00,63.05,3.284,13.02,normal,Motor_12
2026-07-15 06:57:00,61.95,3.081,12.75,normal,Motor_12
2026-07-15 06:58:00,62.68,3.405,13.18,normal,Motor_12
2026-07-15 06:59:00,62.38,3.33,13.28,normal,Motor_12
2026-07-15 07:00:00,63.53,3.221,12.93,normal,Motor_12
2026-07-15 07:01:00,62.89,3.361,13.1,normal,Motor_12
2026-07-15 07:02:00,61.71,2.964,13.41,normal,Motor_12
2026-07-15 07:03:00,63.68,3.11,13.04,normal,Motor_12
2026-07-15 07:04:00,62.63,3.167,12.59,normal,Motor_12
2026-07-15 07:05:00,63.42,3.469,12.92,normal,Motor_12
2026-07-15 07:06:00,63.88,3.406,12.97,normal,Motor_12
2026-07-15 07:07:00,63.21,3.124,12.94,normal,Motor_12
2026-07-15 07:08:00,63.39,3.144,13.5,normal,Motor_12
2026-07-15 07:09:00,61.84,3.384,13.06,normal,Motor_12
2026-07-15 07:10:00,63.46,3.336,13.21,normal,Motor_12
2026-07-15 07:11:00,62.79,3.481,12.8,normal,Motor_12
2026-07-15 07:12:00,63.14,3.462,13.31,normal,Motor_12
2026-07-15 07:13:00,63.63,3.411,12.82,normal,Motor_12
2026-07-15 07:14:00,63.51,3.334,12.91,normal,Motor_12
2026-07-15 07:15:00,62.42,3.302,13.01,normal,Motor_12
2026-07-15 07:16:00,62.33,3.173,12.87,normal,Motor_12
2026-07-15 07:17:00,62.79,3.29,13.23,normal,Motor_12
2026-07-15 07:18:00,62.93,3.267,13.03,normal,Motor_12
2026-07-15 07:19:00,63.19,3.623,12.37,normal,Motor_12
2026-07-15 07:20:00,64.39,3.331,13.32,normal,Motor_12
2026-07-15 07:21:00,61.55,3.099,13.2,normal,Motor_12
2026-07-15 07:22:00,63.47,3.289,13.35,normal,Motor_12
2026-07-15 07:23:00,63.43,3.409,13.07,normal,Motor_12
2026-07-15 07:24:00,62.54,3.322,13.65,normal,Motor_12
2026-07-15 07:25:00,63.4,3.204,13.01,normal,Motor_12
2026-07-15 07:26:00,62.93,3.362,13.62,normal,Motor_12
2026-07-15 07:27:00,61.61,3.239,13.38,normal,Motor_12
2026-07-15 07:28:00,62.73,3.366,12.74,normal,Motor_12
2026-07-15 07:29:00,62.75,3.184,13.23,normal,Motor_12
2026-07-15 07:30:00,61.01,3.244,12.79,normal,Motor_12
2026-07-15 07:31:00,62.98,3.37,12.84,normal,Motor_12
2026-07-15 07:32:00,63.13,3.301,12.68,normal,Motor_12
2026-07-15 07:33:00,62.21,3.174,12.48,normal,Motor_12
2026-07-15 07:34:00,63.09,3.073,13.07,normal,Motor_12
2026-07-15 07:35:00,62.94,3.117,12.48,normal,Motor_12
2026-07-15 07:36:00,63.23,3.42,13.13,normal,Motor_12
2026-07-15 07:37:00,62.31,3.168,13.38,normal,Motor_12
2026-07-15 07:38:00,62.79,3.091,12.05,normal,Motor_12
2026-07-15 07:39:00,63.32,3.195,12.77,normal,Motor_12
2026-07-15 07:40:00,63.4,3.462,12.98,normal,Motor_12
2026-07-15 07:41:00,62.14,2.913,13.09,normal,Motor_12
2026-07-15 07:42:00,61.79,3.417,12.56,normal,Motor_12
2026-07-15 07:43:00,62.11,3.226,12.94,normal,Motor_12
2026-07-15 07:44:00,63.32,3.358,12.23,normal,Motor_12
2026-07-15 07:45:00,63.35,3.165,12.56,normal,Motor_12
2026-07-15 07:46:00,62.87,3.303,12.9,normal,Motor_12
2026-07-15 07:47:00,62.22,3.233,13.19,normal,Motor_12
2026-07-15 07:48:00,63.68,3.236,12.4,normal,Motor_12
2026-07-15 07:49:00,63.27,3.332,12.7,normal,Motor_12
2026-07-15 07:50:00,63.37,3.361,12.78,normal,Motor_12
2026-07-15 07:51:00,61.97,3.131,13.6,normal,Motor_12
2026-07-15 07:52:00,62.74,3.163,12.56,normal,Motor_12
2026-07-15 07:53:00,62.31,3.114,12.71,normal,Motor_12
2026-07-15 07:54:00,62.16,3.392,13.26,normal,Motor_12
2026-07-15 07:55:00,63.59,3.14,13.11,normal,Motor_12
2026-07-15 07:56:00,62.68,3.371,13.23,normal,Motor_12
2026-07-15 07:57:00,62.13,3.48,13.06,normal,Motor_12
2026-07-15 07:58:00,63.6,3.366,13.32,normal,Motor_12
2026-07-15 07:59:00,62.55,3.313,12.71,normal,Motor_12
2026-07-15 08:00:00,62.88,3.11,13.03,normal,Motor_12
2026-07-15 08:01:00,62.74,3.088,12.61,normal,Motor_12
2026-07-15 08:02:00,61.84,3.387,12.91,normal,Motor_12
2026-07-15 08:03:00,61.07,3.034,12.85,normal,Motor_12
2026-07-15 08:04:00,61.85,3.095,13.24,normal,Motor_12
2026-07-15 08:05:00,63.5,3.056,13.25,normal,Motor_12
2026-07-15 08:06:00,63.23,3.176,13.03,normal,Motor_12
2026-07-15 08:07:00,63.58,3.327,12.74,normal,Motor_12
2026-07-15 08:08:00,62.31,3.325,12.27,normal,Motor_12
2026-07-15 08:09:00,61.67,3.172,13.42,normal,Motor_12
2026-07-15 08:10:00,61.65,3.14,13.16,normal,Motor_12
2026-07-15 08:11:00,62.79,3.028,13.18,normal,Motor_12
2026-07-15 08:12:00,62.8,3.488,13.12,normal,Motor_12
2026-07-15 08:13:00,62.75,3.441,12.28,normal,Motor_12
2026-07-15 08:14:00,62.04,3.375,13.18,normal,Motor_12
2026-07-15 08:15:00,63.71,2.988,12.83,normal,Motor_12
2026-07-15 08:16:00,62.74,3.345,12.33,normal,Motor_12
2026-07-15 08:17:00,61.71,3.066,12.91,normal,Motor_12
2026-07-15 08:18:00,61.8,3.199,12.58,normal,Motor_12
2026-07-15 08:19:00,61.48,3.215,12.65,normal,Motor_12
2026-07-15 08:20:00,62.59,3.133,12.83,normal,Motor_12
2026-07-15 08:21:00,62.91,3.178,12.75,normal,Motor_12
2026-07-15 08:22:00,63.55,3.221,12.69,normal,Motor_12
2026-07-15 08:23:00,61.11,3.292,12.86,normal,Motor_12
2026-07-15 08:24:00,62.21,3.009,12.58,normal,Motor_12
2026-07-15 08:25:00,61.55,3.366,12.39,normal,Motor_12
2026-07-15 08:26:00,62.75,3.264,12.75,normal,Motor_12
2026-07-15 08:27:00,62.51,3.324,12.89,normal,Motor_12
2026-07-15 08:28:00,61.02,3.228,12.31,normal,Motor_12
2026-07-15 08:29:00,62.51,3.276,13.29,normal,Motor_12
2026-07-15 08:30:00,63.12,3.165,13.32,normal,Motor_12
2026-07-15 08:31:00,62.45,3.33,12.66,normal,Motor_12
2026-07-15 08:32:00,61.27,3.359,12.33,normal,Motor_12
2026-07-15 08:33:00,62.48,3.037,13.05,normal,Motor_12
2026-07-15 08:34:00,63.57,3.342,12.49,normal,Motor_12
2026-07-15 08:35:00,64.01,3.03,12.42,normal,Motor_12
2026-07-15 08:36:00,62.61,3.484,13.13,normal,Motor_12
2026-07-15 08:37:00,62.59,3.195,12.5,normal,Motor_12
2026-07-15 08:38:00,62.23,3.275,12.42,normal,Motor_12
2026-07-15 08:39:00,63.25,3.115,12.58,normal,Motor_12
2026-07-15 08:40:00,62.22,3.271,12.81,normal,Motor_12
2026-07-15 08:41:00,63.14,3.354,12.19,normal,Motor_12
2026-07-15 08:42:00,61.05,3.277,12.93,normal,Motor_12
2026-07-15 08:43:00,61.14,3.232,12.6,normal,Motor_12
2026-07-15 08:44:00,61.54,3.063,12.78,normal,Motor_12
2026-07-15 08:45:00,62.26,3.424,12.39,normal,Motor_12
2026-07-15 08:46:00,61.62,3.435,12.91,normal,Motor_12
2026-07-15 08:47:00,61.77,3.167,13.01,normal,Motor_12
2026-07-15 08:48:00,62.46,3.184,12.81,normal,Motor_12
2026-07-15 08:49:00,62.69,3.269,12.65,normal,Motor_12
2026-07-15 08:50:00,63.77,3.051,12.73,normal,Motor_12
2026-07-15 08:51:00,61.51,3.126,12.31,normal,Motor_12
2026-07-15 08:52:00,62.39,3.211,12.69,normal,Motor_12
2026-07-15 08:53:00,63.09,3.437,12.48,normal,Motor_12
2026-07-15 08:54:00,62.76,3.415,12.72,normal,Motor_12
2026-07-15 08:55:00,62.23,3.362,12.57,normal,Motor_12
2026-07-15 08:56:00,62.1,3.207,12.92,normal,Motor_12
2026-07-15 08:57:00,61.99,3.243,12.49,normal,Motor_12
2026-07-15 08:58:00,62.03,3.328,12.77,normal,Motor_12
2026-07-15 08:59:00,60.78,3.053,12.7,normal,Motor_12
2026-07-15 09:00:00,62.05,3.383,12.57,normal,Motor_12
2026-07-15 09:01:00,61.65,3.33,12.5,normal,Motor_12
2026-07-15 09:02:00,61.1,3.135,12.83,normal,Motor_12
2026-07-15 09:03:00,62.2,3.353,12.52,normal,Motor_12
2026-07-15 09:04:00,62.7,3.122,12.4,normal,Motor_12
2026-07-15 09:05:00,62.69,3.241,12.69,normal,Motor_12
2026-07-15 09:06:00,63.65,3.286,12.8,normal,Motor_12
2026-07-15 09:07:00,62.75,2.983,13.14,normal,Motor_12
2026-07-15 09:08:00,62.92,2.966,12.72,normal,Motor_12
2026-07-15 09:09:00,62.93,3.211,12.4,normal,Motor_12
2026-07-15 09:10:00,60.94,3.288,12.51,normal,Motor_12
2026-07-15 09:11:00,62.44,3.329,12.84,normal,Motor_12
2026-07-15 09:12:00,61.48,3.077,12.15,normal,Motor_12
2026-07-15 09:13:00,62.99,3.088,12.6,normal,Motor_12
2026-07-15 09:14:00,62.21,3.097,12.47,normal,Motor_12
2026-07-15 09:15:00,62.17,3.147,12.87,normal,Motor_12
2026-07-15 09:16:00,61.74,2.932,12.43,normal,Motor_12
2026-07-15 09:17:00,61.27,2.995,12.7,normal,Motor_12
2026-07-15 09:18:00,62.76,3.122,12.42,normal,Motor_12
2026-07-15 09:19:00,61.61,2.85,12.44,normal,Motor_12
2026-07-15 09:20:00,61.75,3.369,12.48,normal,Motor_12
2026-07-15 09:21:00,63.19,3.075,12.5,normal,Motor_12
2026-07-15 09:22:00,61.67,3.324,12.5,normal,Motor_12
2026-07-15 09:23:00,62.31,3.203,12.88,normal,Motor_12
2026-07-15 09:24:00,61.86,3.368,12.31,normal,Motor_12
2026-07-15 09:25:00,61.57,3.51,12.86,normal,Motor_12
2026-07-15 09:26:00,60.93,3.145,12.33,normal,Motor_12
2026-07-15 09:27:00,60.96,3.17,13.28,normal,Motor_12
2026-07-15 09:28:00,61.28,3.366,12.85,normal,Motor_12
2026-07-15 09:29:00,61.53,3.104,12.49,normal,Motor_12
2026-07-15 09:30:00,61.91,3.147,11.94,normal,Motor_12
2026-07-15 09:31:00,62.99,3.151,12.87,normal,Motor_12
2026-07-15 09:32:00,62.51,3.342,12.38,normal,Motor_12
2026-07-15 09:33:00,62.86,3.009,12.08,normal,Motor_12
2026-07-15 09:34:00,61.98,3.299,12.37,normal,Motor_12
2026-07-15 09:35:00,61.79,3.137,12.8,normal,Motor_12
2026-07-15 09:36:00,62.77,3.411,12.69,normal,Motor_12
2026-07-15 09:37:00,62.42,3.275,12.74,normal,Motor_12
2026-07-15 09:38:00,62.04,3.268,12.68,normal,Motor_12
2026-07-15 09:39:00,60.94,3.226,12.94,normal,Motor_12
2026-07-15 09:40:00,62.06,3.099,12.89,normal,Motor_12
2026-07-15 09:41:00,64.02,3.252,12.6,normal,Motor_12
2026-07-15 09:42:00,61.26,3.096,12.28,normal,Motor_12
2026-07-15 09:43:00,61.47,3.068,12.37,normal,Motor_12
2026-07-15 09:44:00,62.4,3.435,12.87,normal,Motor_12
2026-07-15 09:45:00,61.78,3.201,12.29,normal,Motor_12
2026-07-15 09:46:00,62.25,3.365,12.61,normal,Motor_12
2026-07-15 09:47:00,62.1,3.35,12.45,normal,Motor_12
2026-07-15 09:48:00,60.64,3.139,12.72,normal,Motor_12
2026-07-15 09:49:00,61.57,3.295,13.03,normal,Motor_12
2026-07-15 09:50:00,62.74,3.068,12.6,normal,Motor_12
2026-07-15 09:51:00,62.35,3.073,12.58,normal,Motor_12
2026-07-15 09:52:00,62.78,3.259,12.93,normal,Motor_12
2026-07-15 09:53:00,62.07,3.31,12.69,normal,Motor_12
2026-07-15 09:54:00,60.98,2.941,12.63,normal,Motor_12
2026-07-15 09:55:00,62.2,2.996,12.58,normal,Motor_12
2026-07-15 09:56:00,60.89,3.198,12.66,normal,Motor_12
2026-07-15 09:57:00,61.1,3.031,12.58,normal,Motor_12
2026-07-15 09:58:00,61.73,2.943,12.46,normal,Motor_12
2026-07-15 09:59:00,61.68,2.938,12.67,normal,Motor_12
2026-07-15 10:00:00,61.35,3.214,12.46,normal,Motor_12
2026-07-15 10:01:00,60.52,2.89,12.51,normal,Motor_12
2026-07-15 10:02:00,60.73,3.493,12.16,normal,Motor_12
2026-07-15 10:03:00,62.01,3.264,13.03,normal,Motor_12
2026-07-15 10:04:00,61.23,2.951,12.12,normal,Motor_12
2026-07-15 10:05:00,60.18,3.34,12.5,normal,Motor_12
2026-07-15 10:06:00,61.17,3.28,12.03,normal,Motor_12
2026-07-15 10:07:00,60.38,2.774,13.05,normal,Motor_12
2026-07-15 10:08:00,60.98,3.264,12.41,normal,Motor_12
2026-07-15 10:09:00,59.63,3.124,13.11,normal,Motor_12
2026-07-15 10:10:00,62.1,3.305,12.73,normal,Motor_12
2026-07-15 10:11:00,62.49,3.308,12.42,normal,Motor_12
2026-07-15 10:12:00,60.87,3.254,12.25,normal,Motor_12
2026-07-15 10:13:00,62.16,3.126,13.26,normal,Motor_12
2026-07-15 10:14:00,60.36,3.108,12.15,normal,Motor_12
2026-07-15 10:15:00,59.52,3.039,12.27,normal,Motor_12
2026-07-15 10:16:00,61.1,3.144,11.72,normal,Motor_12
2026-07-15 10:17:00,61.77,3.168,12.91,normal,Motor_12
2026-07-15 10:18:00,62.37,3.169,12.79,normal,Motor_12
2026-07-15 10:19:00,61.75,3.223,12.26,normal,Motor_12
2026-07-15 10:20:00,59.75,3.037,12.48,normal,Motor_12
2026-07-15 10:21:00,62.95,3.105,12.11,normal,Motor_12
2026-07-15 10:22:00,61.22,2.892,12.11,normal,Motor_12
2026-07-15 10:23:00,61.35,3.37,12.4,normal,Motor_12
2026-07-15 10:24:00,60.38,3.237,12.12,normal,Motor_12
2026-07-15 10:25:00,60.31,3.288,12.74,normal,Motor_12
2026-07-15 10:26:00,60.87,3.029,12.5,normal,Motor_12
2026-07-15 10:27:00,61.87,2.938,12.17,normal,Motor_12
2026-07-15 10:28:00,62.24,3.297,12.71,normal,Motor_12
2026-07-15 10:29:00,60.88,3.171,12.73,normal,Motor_12
2026-07-15 10:30:00,60.22,3.211,12.19,normal,Motor_12
2026-07-15 10:31:00,62.92,3.238,12.16,normal,Motor_12
2026-07-15 10:32:00,60.72,2.994,12.47,normal,Motor_12
2026-07-15 10:33:00,61.3,3.061,12.37,normal,Motor_12
2026-07-15 10:34:00,60.76,3.075,12.55,normal,Motor_12
2026-07-15 10:35:00,61.06,3.197,12.14,normal,Motor_12
2026-07-15 10:36:00,60.76,3.264,12.3,normal,Motor_12
2026-07-15 10:37:00,60.54,2.942,11.95,normal,Motor_12
2026-07-15 10:38:00,62.4,3.33,12.63,normal,Motor_12
2026-07-15 10:39:00,60.33,3.253,12.49,normal,Motor_12
2026-07-15 10:40:00,62.41,3.041,12.55,normal,Motor_12
2026-07-15 10:41:00,61.46,2.94,12.05,normal,Motor_12
2026-07-15 10:42:00,60.19,3.157,12.77,normal,Motor_12
2026-07-15 10:43:00,61.09,3.287,12.5,normal,Motor_12
2026-07-15 10:44:00,60.58,2.993,11.98,normal,Motor_12
2026-07-15 10:45:00,59.99,3.35,12.68,normal,Motor_12
2026-07-15 10:46:00,59.93,3.148,12.33,normal,Motor_12
2026-07-15 10:47:00,61.07,3.008,12.65,normal,Motor_12
2026-07-15 10:48:00,60.35,3.007,12.33,normal,Motor_12
2026-07-15 10:49:00,61.09,2.961,12.39,normal,Motor_12
2026-07-15 10:50:00,60.81,2.817,12.75,normal,Motor_12
2026-07-15 10:51:00,60.47,3.079,12.34,normal,Motor_12
2026-07-15 10:52:00,61.23,3.105,12.09,normal,Motor_12
2026-07-15 10:53:00,61.22,2.996,12.5,normal,Motor_12
2026-07-15 10:54:00,59.04,3.271,12.29,normal,Motor_12
2026-07-15 10:55:00,62.26,3.12,12.41,normal,Motor_12
2026-07-15 10:56:00,60.07,3.097,12.68,normal,Motor_12
2026-07-15 10:57:00,62.22,3.138,12.11,normal,Motor_12
2026-07-15 10:58:00,60.65,3.15,12.14,normal,Motor_12
2026-07-15 10:59:00,60.83,2.905,12.3,normal,Motor_12
2026-07-15 11:00:00,61.52,3.077,12.33,normal,Motor_12
2026-07-15 11:01:00,61.6,3.159,12.36,normal,Motor_12
2026-07-15 11:02:00,60.35,3.288,12.56,normal,Motor_12
2026-07-15 11:03:00,60.5,2.895,12.36,normal,Motor_12
2026-07-15 11:04:00,60.55,3.188,11.88,normal,Motor_12
2026-07-15 11:05:00,61.35,3.079,12.06,normal,Motor_12
2026-07-15 11:06:00,60.79,3.027,12.14,normal,Motor_12
2026-07-15 11:07:00,61.26,2.956,12.32,normal,Motor_12
2026-07-15 11:08:00,59.88,2.95,12.23,normal,Motor_12
2026-07-15 11:09:00,60.28,3.371,12.56,normal,Motor_12
2026-07-15 11:10:00,60.79,2.967,12.38,normal,Motor_12
2026-07-15 11:11:00,60.42,2.707,12.0,normal,Motor_12
2026-07-15 11:12:00,61.27,3.302,12.2,normal,Motor_12
2026-07-15 11:13:00,59.23,3.251,12.39,normal,Motor_12
2026-07-15 11:14:00,59.73,2.91,12.37,normal,Motor_12
2026-07-15 11:15:00,60.3,2.824,12.2,normal,Motor_12
2026-07-15 11:16:00,60.01,2.993,12.19,normal,Motor_12
2026-07-15 11:17:00,60.02,2.894,11.81,normal,Motor_12
2026-07-15 11:18:00,60.63,3.316,12.45,normal,Motor_12
2026-07-15 11:19:00,60.73,3.137,12.1,normal,Motor_12
2026-07-15 11:20:00,61.43,3.11,11.97,normal,Motor_12
2026-07-15 11:21:00,60.79,3.063,11.92,normal,Motor_12
2026-07-15 11:22:00,62.14,3.166,12.63,normal,Motor_12
2026-07-15 11:23:00,61.02,3.262,12.0,normal,Motor_12
2026-07-15 11:24:00,60.51,2.942,12.35,normal,Motor_12
2026-07-15 11:25:00,60.53,2.899,12.03,normal,Motor_12
2026-07-15 11:26:00,60.61,3.054,12.17,normal,Motor_12
2026-07-15 11:27:00,61.03,3.009,12.27,normal,Motor_12
2026-07-15 11:28:00,60.93,2.933,12.06,normal,Motor_12
2026-07-15 11:29:00,60.55,2.938,12.73,normal,Motor_12
2026-07-15 11:30:00,60.01,3.148,12.25,normal,Motor_12
2026-07-15 11:31:00,59.92,3.189,12.54,normal,Motor_12
2026-07-15 11:32:00,60.75,3.082,12.06,normal,Motor_12
2026-07-15 11:33:00,60.79,3.249,12.15,normal,Motor_12
2026-07-15 11:34:00,59.99,3.014,11.91,normal,Motor_12
2026-07-15 11:35:00,60.46,3.038,12.88,normal,Motor_12
2026-07-15 11:36:00,59.56,3.188,11.96,normal,Motor_12
2026-07-15 11:37:00,61.12,3.091,11.64,normal,Motor_12
2026-07-15 11:38:00,60.79,3.017,12.19,normal,Motor_12
2026-07-15 11:39:00,60.24,3.177,12.39,normal,Motor_12
2026-07-15 11:40:00,60.81,2.937,12.08,normal,Motor_12
2026-07-15 11:41:00,61.43,2.835,12.55,normal,Motor_12
2026-07-15 11:42:00,60.07,2.891,12.09,normal,Motor_12
2026-07-15 11:43:00,59.34,3.078,12.14,normal,Motor_12
2026-07-15 11:44:00,60.15,3.156,12.44,normal,Motor_12
2026-07-15 11:45:00,59.91,2.922,12.32,normal,Motor_12
2026-07-15 11:46:00,62.01,3.153,12.44,normal,Motor_12
2026-07-15 11:47:00,59.18,2.831,12.16,normal,Motor_12
2026-07-15 11:48:00,59.72,2.833,11.92,normal,Motor_12
2026-07-15 11:49:00,60.55,2.796,11.86,normal,Motor_12
2026-07-15 11:50:00,60.69,3.155,11.61,normal,Motor_12
2026-07-15 11:51:00,60.25,3.088,11.71,normal,Motor_12
2026-07-15 11:52:00,60.04,3.092,12.49,normal,Motor_12
2026-07-15 11:53:00,61.43,2.954,11.86,normal,Motor_12
2026-07-15 11:54:00,60.66,3.292,11.79,normal,Motor_12
2026-07-15 11:55:00,59.9,3.013,12.5,normal,Motor_12
2026-07-15 11:56:00,58.73,3.112,12.11,normal,Motor_12
2026-07-15 11:57:00,59.54,2.981,11.91,normal,Motor_12
2026-07-15 11:58:00,59.6,2.79,11.56,normal,Motor_12
2026-07-15 11:59:00,59.08,3.175,11.96,normal,Motor_12
2026-07-15 12:00:00,58.35,2.981,12.44,normal,Motor_12
2026-07-15 12:01:00,60.36,3.133,11.92,normal,Motor_12
2026-07-15 12:02:00,60.35,3.245,11.82,normal,Motor_12
2026-07-15 12:03:00,59.63,2.843,11.77,normal,Motor_12
2026-07-15 12:04:00,59.58,3.196,12.02,normal,Motor_12
2026-07-15 12:05:00,61.1,3.26,12.16,normal,Motor_12
2026-07-15 12:06:00,59.55,2.949,11.49,normal,Motor_12
2026-07-15 12:07:00,59.07,3.156,12.06,normal,Motor_12
2026-07-15 12:08:00,59.65,3.025,11.7,normal,Motor_12
2026-07-15 12:09:00,59.07,2.869,11.91,normal,Motor_12
2026-07-15 12:10:00,60.09,2.931,12.16,normal,Motor_12
2026-07-15 12:11:00,60.33,3.06,12.1,normal,Motor_12
2026-07-15 12:12:00,59.61,3.036,12.09,normal,Motor_12
2026-07-15 12:13:00,59.55,2.828,11.5,normal,Motor_12
2026-07-15 12:14:00,60.04,2.963,11.76,normal,Motor_12
2026-07-15 12:15:00,60.79,2.97,11.7,normal,Motor_12
2026-07-15 12:16:00,58.8,3.064,11.95,normal,Motor_12
2026-07-15 12:17:00,59.58,3.343,12.13,normal,Motor_12
2026-07-15 12:18:00,61.02,2.841,11.39,normal,Motor_12
2026-07-15 12:19:00,60.15,3.046,12.43,normal,Motor_12
2026-07-15 12:20:00,61.14,2.701,11.59,normal,Motor_12
2026-07-15 12:21:00,59.89,3.188,11.51,normal,Motor_12
2026-07-15 12:22:00,61.23,3.019,12.14,normal,Motor_12
2026-07-15 12:23:00,60.3,3.062,11.51,normal,Motor_12
2026-07-15 12:24:00,60.04,3.399,11.47,normal,Motor_12
2026-07-15 12:25:00,60.55,3.133,11.47,normal,Motor_12
2026-07-15 12:26:00,61.7,3.067,11.67,normal,Motor_12
2026-07-15 12:27:00,59.39,2.924,12.08,normal,Motor_12
2026-07-15 12:28:00,58.65,3.008,11.34,normal,Motor_12
2026-07-15 12:29:00,60.7,3.217,11.46,normal,Motor_12
2026-07-15 12:30:00,58.0,2.98,11.94,normal,Motor_12
2026-07-15 12:31:00,59.98,3.11,11.9,normal,Motor_12
2026-07-15 12:32:00,58.87,2.898,12.41,normal,Motor_12
2026-07-15 12:33:00,59.35,3.002,11.11,normal,Motor_12
2026-07-15 12:34:00,59.51,3.123,11.49,normal,Motor_12
2026-07-15 12:35:00,59.73,2.914,11.6,normal,Motor_12
2026-07-15 12:36:00,60.42,2.688,11.35,normal,Motor_12
2026-07-15 12:37:00,59.62,3.049,11.68,normal,Motor_12
2026-07-15 12:38:00,59.01,2.923,11.69,normal,Motor_12
2026-07-15 12:39:00,60.37,2.976,12.56,normal,Motor_12
2026-07-15 12:40:00,60.94,2.821,11.85,normal,Motor_12
2026-07-15 12:41:00,59.49,3.074,11.72,normal,Motor_12
2026-07-15 12:42:00,60.21,2.982,11.61,normal,Motor_12
2026-07-15 12:43:00,59.98,3.244,12.06,normal,Motor_12
2026-07-15 12:44:00,58.11,2.969,11.36,normal,Motor_12
2026-07-15 12:45:00,59.8,3.093,11.74,normal,Motor_12
2026-07-15 12:46:00,58.72,2.884,12.1,normal,Motor_12
2026-07-15 12:47:00,59.36,2.88,12.31,normal,Motor_12
2026-07-15 12:48:00,58.74,2.896,12.01,normal,Motor_12
2026-07-15 12:49:00,61.0,3.107,11.66,normal,Motor_12
2026-07-15 12:50:00,59.54,2.631,11.93,normal,Motor_12
2026-07-15 12:51:00,58.93,3.278,11.63,normal,Motor_12
2026-07-15 12:52:00,58.43,2.557,12.15,normal,Motor_12
2026-07-15 12:53:00,59.57,3.126,11.95,normal,Motor_12
2026-07-15 12:54:00,59.15,3.055,12.03,normal,Motor_12
2026-07-15 12:55:00,59.95,2.725,11.95,normal,Motor_12
2026-07-15 12:56:00,58.7,2.777,11.81,normal,Motor_12
2026-07-15 12:57:00,59.22,3.021,11.81,normal,Motor_12
2026-07-15 12:58:00,59.34,2.834,11.48,normal,Motor_12
2026-07-15 12:59:00,58.88,2.939,11.75,normal,Motor_12
2026-07-15 13:00:00,59.12,2.657,11.88,normal,Motor_12
2026-07-15 13:01:00,59.61,2.814,12.04,normal,Motor_12
2026-07-15 13:02:00,59.19,2.691,11.57,normal,Motor_12
2026-07-15 13:03:00,60.49,2.951,11.96,normal,Motor_12
2026-07-15 13:04:00,59.57,2.929,11.76,normal,Motor_12
2026-07-15 13:05:00,58.33,2.969,11.66,normal,Motor_12
2026-07-15 13:06:00,58.63,2.865,11.77,normal,Motor_12
2026-07-15 13:07:00,59.44,2.888,11.8,normal,Motor_12
2026-07-15 13:08:00,58.87,2.996,12.13,normal,Motor_12
2026-07-15 13:09:00,58.61,2.908,11.31,normal,Motor_12
2026-07-15 13:10:00,57.67,2.96,11.74,normal,Motor_12
2026-07-15 13:11:00,59.93,2.862,11.69,normal,Motor_12
2026-07-15 13:12:00,57.86,3.437,11.65,normal,Motor_12
2026-07-15 13:13:00,58.76,2.983,11.43,normal,Motor_12
2026-07-15 13:14:00,57.57,2.685,11.55,normal,Motor_12
2026-07-15 13:15:00,58.59,2.708,11.07,normal,Motor_12
2026-07-15 13:16:00,59.04,2.675,11.23,normal,Motor_12
2026-07-15 13:17:00,59.21,2.851,12.5,normal,Motor_12
2026-07-15 13:18:00,60.17,2.897,12.16,normal,Motor_12
2026-07-15 13:19:00,59.49,2.819,11.48,normal,Motor_12
2026-07-15 13:20:00,60.14,2.894,11.62,normal,Motor_12
2026-07-15 13:21:00,59.33,2.835,11.45,normal,Motor_12
2026-07-15 13:22:00,58.29,2.905,11.94,normal,Motor_12
2026-07-15 13:23:00,58.97,2.532,11.61,normal,Motor_12
2026-07-15 13:24:00,59.78,2.655,11.54,normal,Motor_12
2026-07-15 13:25:00,58.89,2.796,11.91,normal,Motor_12
2026-07-15 13:26:00,59.18,2.808,11.4,normal,Motor_12
